Device_1,Device_2,Device_3,Device_4,Device_5,Device_6,Device_7,Device_8,Device_9,Device_10
43.09,0.0,82.59,56.59,0.0,100.38,114.62,126.14,0.0,77.08
27.94,0.0,60.79,52.98,0.0,98.71,136.21,102.67,0.0,153.26
0.0,0.0,61.56,69.33,0.0,102.57,121.53,41.51,0.0,172.01
42.44,0.0,78.98,63.9,0.0,99.36,160.72,69.42,0.0,120.38
63.26,0.0,30.47,91.34,0.0,103.22,74.78,111.43,0.0,201.33
46.58,0.0,53.53,68.2,0.0,102.9,70.35,113.67,0.0,156.69
44.59,0.0,57.79,81.83,0.0,96.09,113.5,111.99,0.0,131.81
50.92,0.0,62.65,103.63,0.0,111.06,93.46,195.38,0.0,132.31
0.0,0.0,55.09,40.21,0.0,98.25,113.12,0.0,0.0,169.77
44.37,0.0,118.15,78.9,0.0,102.06,142.06,127.52,0.0,162.74
60.15,0.0,92.13,39.86,0.0,95.79,149.69,119.31,0.0,81.89
64.4,0.0,118.22,86.95,0.0,102.27,60.58,120.85,0.0,89.18
59.9,0.0,75.81,82.7,0.0,100.05,83.08,88.61,0.0,123.07
66.26,0.0,69.36,69.97,0.0,100.01,56.34,96.1,0.0,203.02
62.93,0.0,66.2,93.58,0.0,98.52,88.75,114.11,0.0,123.43
65.15,0.0,46.79,34.99,0.0,100.88,111.69,84.96,0.0,150.98
66.04,0.0,92.09,81.62,0.0,93.51,88.1,92.87,0.0,52.8
52.08,0.0,61.55,83.11,0.0,99.69,91.46,80.12,0.0,140.28
45.71,0.0,72.6,101.78,0.0,101.06,86.68,88.9,0.0,126.12
27.38,0.0,77.92,82.79,0.0,103.44,148.0,55.27,0.0,141.54
36.77,0.0,66.76,31.61,0.0,101.68,92.96,126.52,0.0,169.33
45.52,0.0,90.64,66.13,0.0,108.73,132.6,133.36,0.0,93.94
46.18,0.0,35.1,111.3,0.0,94.58,140.23,77.56,0.0,155.69
48.47,0.0,74.96,117.1,0.0,103.93,93.0,134.46,0.0,100.77
39.99,0.0,80.02,66.98,0.0,100.3,134.91,162.01,0.0,147.89
34.04,0.0,48.21,55.94,0.0,99.57,67.97,175.81,0.0,100.93
48.7,0.0,95.84,101.17,0.0,103.66,109.87,100.9,0.0,165.9
48.11,0.0,72.51,66.08,0.0,101.38,87.57,134.45,0.0,121.43
41.92,0.0,51.12,85.39,0.0,94.98,88.85,129.75,0.0,107.5
42.58,0.0,80.4,82.39,0.0,96.11,85.28,128.62,0.0,184.7
40.6,0.0,86.27,54.25,0.0,104.03,111.79,72.92,0.0,103.51
46.03,0.0,59.25,91.24,0.0,100.36,82.12,78.78,0.0,101.07
41.44,0.0,74.93,84.84,0.0,111.6,121.03,77.79,0.0,120.17
62.6,0.0,56.06,43.77,0.0,101.5,93.22,127.1,0.0,196.85
52.41,0.0,88.07,87.83,0.0,98.59,134.93,70.22,0.0,154.53
40.28,0.0,35.98,46.85,0.0,102.36,152.22,140.22,0.0,217.85
47.2,0.0,72.98,73.52,0.0,92.05,93.48,178.22,0.0,130.86
38.2,0.0,103.03,34.93,0.0,100.47,83.5,109.95,0.0,173.25
60.12,0.0,63.99,94.25,0.0,95.25,97.36,128.44,0.0,123.56
63.84,0.0,82.56,94.2,0.0,107.49,161.24,133.21,0.0,91.4
62.52,0.0,68.42,15.58,0.0,98.47,103.61,87.4,0.0,117.93
38.55,0.0,58.7,103.34,0.0,101.19,73.35,143.69,0.0,122.6
49.09,0.0,92.73,98.96,0.0,102.11,139.24,105.12,0.0,242.47
45.98,0.0,67.18,64.09,0.0,103.97,125.77,93.85,0.0,108.93
55.62,0.0,84.87,70.0,0.0,103.75,115.03,129.81,0.0,181.98
39.92,0.0,60.68,103.1,0.0,102.56,87.62,100.87,0.0,177.34
43.24,0.0,90.22,129.77,0.0,88.77,98.04,143.85,0.0,140.09
45.87,0.0,67.37,115.1,0.0,99.17,102.74,145.5,0.0,121.06
51.53,0.0,64.41,66.64,0.0,102.8,140.07,101.07,0.0,108.62
56.94,0.0,58.84,39.99,0.0,90.66,119.29,95.3,0.0,143.87
46.71,0.0,8.39,51.76,0.0,102.21,110.46,116.21,0.0,115.78
56.64,0.0,83.26,62.53,0.0,94.99,80.03,191.87,0.0,124.59
58.22,0.0,60.18,53.91,0.0,103.53,85.03,162.52,0.0,81.29
47.87,0.0,75.8,34.82,0.0,99.74,101.9,124.76,0.0,275.48
37.54,0.0,68.09,72.72,0.0,98.84,132.57,156.76,0.0,130.41
38.29,0.0,78.75,70.65,0.0,107.7,88.33,157.15,0.0,59.47
55.92,0.0,49.12,73.33,0.0,104.58,70.52,112.49,0.0,128.37
45.24,0.0,67.17,63.26,0.0,95.65,116.02,126.72,0.0,173.11
32.87,0.0,70.89,54.66,0.0,97.2,94.55,83.79,0.0,65.96
56.13,0.0,68.88,36.29,0.0,104.49,110.18,102.37,0.0,131.36
51.3,0.0,60.88,72.8,0.0,101.95,57.31,176.53,0.0,179.85
35.94,0.0,31.5,77.65,0.0,103.31,111.88,178.75,0.0,164.63
61.79,0.0,28.85,83.83,0.0,106.0,94.57,103.68,0.0,236.65
58.37,0.0,69.33,112.28,0.0,99.38,137.93,157.39,0.0,126.43
51.39,0.0,71.86,113.29,0.0,102.12,117.27,71.97,0.0,125.24
37.26,0.0,97.08,107.75,0.0,96.03,158.13,126.45,0.0,115.94
35.98,0.0,69.74,103.53,0.0,91.26,100.13,100.64,0.0,137.46
46.93,0.0,72.09,95.98,0.0,101.0,108.52,90.88,0.0,91.5
32.86,0.0,75.46,46.25,0.0,92.45,131.95,82.4,0.0,137.19
54.05,0.0,48.67,76.29,0.0,94.11,19.74,131.38,0.0,103.59
35.89,0.0,42.79,84.39,0.0,96.89,98.85,92.59,0.0,97.15
51.65,0.0,62.43,53.52,0.0,101.54,130.78,146.45,0.0,138.69
47.12,0.0,99.81,67.98,0.0,102.52,110.02,115.4,0.0,176.68
57.12,0.0,96.86,80.94,0.0,107.54,63.61,118.9,0.0,160.88
40.62,0.0,54.38,73.42,0.0,96.43,112.99,138.81,0.0,120.44
52.74,0.0,63.75,73.14,0.0,101.31,118.3,94.43,0.0,172.68
36.05,0.0,73.21,97.42,0.0,99.85,153.84,141.71,0.0,96.27
57.96,0.0,84.33,33.34,0.0,99.33,69.98,186.65,0.0,141.03
48.85,0.0,59.44,76.48,0.0,99.45,144.22,102.93,0.0,192.54
54.96,0.0,52.76,98.98,0.0,99.48,119.52,128.29,0.0,77.32
36.79,0.0,71.41,91.86,0.0,105.43,95.49,105.73,0.0,198.13
54.99,0.0,80.16,48.39,0.0,108.32,102.88,155.01,0.0,126.55
53.06,0.0,80.69,95.01,0.0,103.35,109.3,132.29,0.0,150.28
53.64,0.0,125.84,115.79,0.0,98.82,135.61,163.95,0.0,155.33
53.13,0.0,92.16,50.79,0.0,104.93,159.76,102.05,0.0,156.38
48.07,0.0,82.54,86.07,0.0,102.04,92.65,103.86,0.0,45.41
62.41,0.0,64.52,90.3,0.0,94.89,123.61,123.53,0.0,177.82
48.44,0.0,81.44,72.91,0.0,100.44,60.24,123.24,0.0,185.65
42.61,0.0,85.1,80.85,0.0,97.92,72.95,43.0,0.0,132.64
49.41,0.0,87.89,69.92,0.0,100.6,112.03,125.28,0.0,126.67
40.49,0.0,72.46,92.25,0.0,102.15,102.11,144.48,0.0,145.42
45.36,0.0,56.47,34.82,0.0,100.69,121.42,147.1,0.0,113.82
48.23,0.0,100.51,77.85,0.0,106.15,134.57,65.66,0.0,186.1
46.2,0.0,117.87,88.71,0.0,99.38,105.14,144.8,0.0,88.49
51.99,0.0,86.47,101.19,0.0,95.84,89.49,126.8,0.0,134.76
69.46,0.0,66.68,124.98,0.0,98.13,84.84,104.69,0.0,188.51
55.71,0.0,58.86,67.86,0.0,112.17,96.52,145.29,0.0,173.49
60.72,0.0,72.89,56.25,0.0,94.02,114.52,124.79,0.0,116.2
44.96,0.0,69.76,79.78,0.0,94.23,52.63,122.47,0.0,154.56
44.13,0.0,74.74,55.57,0.0,95.19,126.72,118.93,0.0,176.47
46.22,0.0,75.22,58.04,0.0,106.24,132.29,119.91,0.0,108.75
58.53,0.0,63.25,126.53,0.0,98.01,102.58,113.82,0.0,171.97
28.52,0.0,70.67,90.6,0.0,104.1,142.63,101.56,0.0,117.51
39.67,0.0,78.45,92.22,0.0,95.77,122.72,188.41,0.0,201.21
51.02,0.0,117.16,65.1,0.0,98.77,98.81,127.54,0.0,184.4
47.76,0.0,65.18,77.11,0.0,91.87,107.51,100.05,0.0,183.23
69.68,0.0,30.49,85.47,0.0,105.74,65.98,233.42,0.0,113.06
54.48,0.0,49.27,56.82,0.0,105.29,116.07,113.93,0.0,157.37
43.38,0.0,146.64,110.12,0.0,100.64,84.43,128.14,0.0,176.49
34.22,0.0,51.6,61.28,0.0,105.94,176.94,130.32,0.0,201.22
46.59,0.0,56.64,17.63,0.0,112.88,93.94,90.25,0.0,146.54
36.97,0.0,36.41,138.12,0.0,99.59,104.66,134.66,0.0,162.32
54.67,0.0,93.7,84.87,0.0,105.81,102.85,82.23,0.0,187.97
51.61,0.0,70.12,56.51,0.0,106.29,126.6,150.52,0.0,122.33
53.2,0.0,88.57,78.26,0.0,103.62,86.98,70.92,0.0,209.63
70.79,0.0,66.91,108.15,0.0,102.35,99.26,136.36,0.0,96.33
40.93,0.0,53.87,44.02,0.0,96.06,85.61,137.29,0.0,168.24
48.08,0.0,62.25,82.69,0.0,97.8,96.84,104.03,0.0,132.72
37.87,0.0,82.85,86.13,0.0,95.94,122.99,112.13,0.0,162.88
49.19,0.0,74.14,116.85,0.0,115.32,59.83,146.94,0.0,91.79
65.93,0.0,73.08,45.71,0.0,102.77,123.51,158.73,0.0,102.0
55.69,0.0,28.63,116.49,0.0,99.55,118.6,151.98,0.0,254.1
48.86,0.0,34.41,74.4,0.0,86.8,98.31,184.51,0.0,121.36
52.52,0.0,51.84,91.7,0.0,99.15,101.68,130.62,0.0,204.81
37.89,0.0,76.55,60.5,0.0,96.98,102.12,84.16,0.0,55.64
0.0,0.0,70.64,58.73,0.0,96.74,136.55,100.06,0.0,143.23
50.85,0.0,51.67,78.89,0.0,105.75,96.18,100.92,0.0,181.92
50.99,0.0,51.23,106.03,0.0,106.38,91.32,95.05,0.0,131.34
34.69,0.0,87.18,107.06,0.0,101.23,101.54,45.16,0.0,152.72
0.0,0.0,70.41,45.25,0.0,101.94,105.65,102.83,0.0,117.7
52.79,0.0,76.32,100.96,0.0,95.86,104.41,157.51,0.0,116.73
46.23,0.0,79.58,65.68,0.0,104.64,80.16,156.57,0.0,242.76
50.04,0.0,117.17,60.98,0.0,108.22,113.86,161.9,0.0,194.06
35.17,0.0,94.53,42.7,0.0,97.87,135.81,122.98,0.0,162.34
35.2,0.0,71.35,52.17,0.0,102.76,135.74,95.25,0.0,168.58
51.35,0.0,68.59,104.26,0.0,100.91,112.96,134.47,0.0,149.94
43.32,0.0,72.66,57.37,0.0,102.18,125.63,137.79,0.0,71.58
49.88,0.0,45.75,81.51,0.0,105.44,153.77,135.14,0.0,130.28
58.39,0.0,88.73,123.62,0.0,97.6,129.01,135.8,0.0,205.76
48.26,0.0,72.28,114.78,0.0,104.78,85.25,103.46,0.0,161.76
21.89,0.0,74.24,72.94,0.0,106.77,143.23,103.84,0.0,175.06
48.49,0.0,88.37,79.38,0.0,99.41,110.43,0.0,0.0,104.34
45.19,0.0,51.58,33.1,0.0,93.92,190.49,125.29,0.0,50.17
47.65,0.0,42.76,32.32,0.0,104.18,97.37,115.65,0.0,99.13
0.0,0.0,53.63,73.0,0.0,95.54,115.42,182.07,0.0,136.67
34.21,0.0,75.06,68.65,0.0,92.26,134.13,142.92,0.0,132.19
52.44,0.0,90.14,71.27,0.0,100.2,60.59,85.11,0.0,109.01
0.0,0.0,86.87,113.16,0.0,101.62,93.06,81.5,0.0,63.96
43.74,0.0,93.96,87.89,0.0,100.41,67.98,103.45,0.0,148.54
54.72,0.0,58.89,98.37,0.0,95.37,105.49,91.12,0.0,201.84
59.66,0.0,91.55,71.73,0.0,96.16,78.94,108.64,0.0,158.67
52.1,0.0,76.49,78.02,0.0,96.32,75.95,111.27,0.0,181.31
43.15,0.0,98.02,43.63,0.0,108.13,121.21,148.78,0.0,146.77
42.9,0.0,55.58,55.62,0.0,103.15,96.61,140.07,0.0,43.85
57.44,0.0,74.33,144.3,0.0,92.58,141.98,158.75,0.0,169.63
55.92,0.0,73.27,69.07,0.0,92.52,121.23,87.38,0.0,143.75
42.14,0.0,60.24,70.17,0.0,100.65,137.59,132.41,0.0,147.49
38.24,0.0,74.03,72.8,0.0,94.51,97.35,167.41,0.0,149.81
0.0,0.0,83.41,122.33,0.0,94.29,94.07,132.48,0.0,148.89
66.62,0.0,72.69,73.33,0.0,95.36,102.68,151.33,0.0,84.93
49.32,0.0,88.78,69.31,0.0,105.18,117.31,119.27,0.0,73.41
73.6,0.0,70.99,41.16,0.0,113.5,166.23,50.52,0.0,72.06
55.56,0.0,67.92,94.66,0.0,104.9,111.8,178.27,0.0,66.11
54.4,0.0,98.41,50.56,0.0,98.5,101.33,155.36,0.0,94.77
0.0,0.0,73.16,71.46,0.0,100.77,128.25,89.81,0.0,76.43
59.99,0.0,36.45,85.57,0.0,106.52,92.15,101.95,0.0,151.61
0.0,0.0,110.27,101.69,0.0,89.93,74.74,99.05,0.0,120.1
71.6,0.0,72.81,101.92,0.0,99.42,96.66,102.03,0.0,135.79
49.0,0.0,61.28,92.1,0.0,96.81,158.57,217.09,0.0,160.55
42.97,0.0,109.92,112.71,0.0,99.15,118.19,117.05,0.0,242.25
53.03,0.0,70.49,124.38,0.0,103.25,71.53,138.8,0.0,124.37
60.92,0.0,50.35,92.55,0.0,103.08,89.43,0.0,0.0,147.07
39.92,0.0,53.01,100.22,0.0,95.9,140.07,105.97,0.0,89.57
55.67,0.0,89.48,96.59,0.0,106.07,78.21,178.33,0.0,162.34
0.0,0.0,51.75,85.28,0.0,105.38,110.3,123.38,0.0,164.75
44.94,0.0,100.62,88.55,0.0,90.76,82.66,101.86,0.0,145.87
45.11,0.0,93.82,65.2,0.0,101.7,50.37,0.0,0.0,104.58
57.64,0.0,87.64,86.71,0.0,98.76,99.32,131.85,0.0,177.27
38.91,0.0,64.98,69.31,0.0,95.48,130.98,158.98,0.0,160.45
51.93,0.0,62.0,54.07,0.0,94.08,94.13,64.92,0.0,135.78
46.57,0.0,37.72,81.76,0.0,108.06,101.67,176.2,0.0,101.93
41.53,0.0,84.32,58.38,0.0,102.01,89.16,168.0,0.0,137.72
37.86,0.0,72.2,93.55,0.0,101.88,122.79,38.37,0.0,78.05
37.97,0.0,54.62,36.42,0.0,94.9,96.18,132.12,0.0,236.69
33.66,0.0,72.92,71.73,0.0,101.87,125.94,147.93,0.0,60.2
58.96,0.0,44.81,65.69,0.0,107.88,120.43,181.38,0.0,87.92
47.58,0.0,46.85,96.57,0.0,101.41,91.13,0.0,0.0,79.55
51.59,0.0,52.52,72.25,0.0,99.79,141.46,108.11,0.0,123.06
61.78,0.0,66.04,93.32,0.0,105.72,95.05,76.11,0.0,152.66
37.8,0.0,61.85,62.45,0.0,105.16,88.96,145.13,0.0,149.91
40.58,0.0,43.96,58.98,0.0,102.97,106.19,78.07,0.0,167.2
52.55,0.0,67.73,98.06,0.0,102.15,161.52,137.94,0.0,131.8
31.76,0.0,38.19,76.09,0.0,96.46,121.27,91.44,0.0,194.12
44.21,0.0,47.14,66.19,0.0,89.59,130.34,126.78,0.0,77.77
40.75,0.0,72.43,53.77,0.0,95.71,130.34,140.48,0.0,96.13
53.3,0.0,76.18,60.9,0.0,104.49,52.13,111.07,0.0,150.75
0.0,0.0,70.67,73.55,0.0,94.38,174.14,82.8,0.0,100.82
70.08,0.0,21.6,41.53,0.0,110.54,99.49,119.4,0.0,134.36
59.38,0.0,136.48,63.01,0.0,99.13,188.17,109.33,0.0,111.12
41.47,0.0,93.76,100.22,0.0,103.78,152.54,102.08,0.0,198.89
46.13,0.0,108.86,75.72,0.0,96.75,84.55,142.15,0.0,116.0
46.52,0.0,75.99,92.56,0.0,94.01,124.51,76.33,0.0,140.29
83.07,0.0,103.42,108.12,0.0,101.73,118.96,142.4,0.0,109.74
34.9,0.0,63.45,85.1,0.0,105.37,97.86,91.52,0.0,67.77
52.04,0.0,99.8,83.09,0.0,101.11,98.48,117.81,0.0,154.09
29.16,0.0,57.68,43.73,0.0,107.61,122.62,69.0,0.0,134.14
49.93,0.0,88.39,68.0,0.0,100.94,103.64,0.0,0.0,206.88
69.1,0.0,34.92,84.47,0.0,105.54,88.35,91.08,0.0,93.23
45.92,0.0,79.68,72.65,0.0,100.58,81.68,101.52,0.0,84.75
61.05,0.0,95.66,103.29,0.0,98.91,53.99,110.6,0.0,216.92
49.34,0.0,80.55,70.85,0.0,101.71,71.85,121.54,0.0,62.56
45.78,0.0,87.85,99.33,0.0,100.54,70.5,143.88,0.0,125.72
47.48,0.0,61.19,59.79,0.0,96.46,103.7,69.86,0.0,86.53
44.13,0.0,69.8,34.74,0.0,106.24,95.08,0.0,0.0,34.71
43.74,0.0,100.82,68.95,0.0,95.4,91.5,93.95,0.0,153.04
36.7,0.0,75.57,56.72,0.0,95.83,85.47,192.11,0.0,115.07
65.07,0.0,82.6,64.52,0.0,94.76,131.37,80.91,0.0,156.69
46.07,0.0,44.61,37.91,0.0,99.19,110.06,0.0,0.0,108.94
52.94,0.0,66.62,95.56,0.0,90.31,116.57,82.58,0.0,161.72
41.23,0.0,42.94,125.01,0.0,102.8,123.2,82.37,0.0,163.18
61.17,0.0,78.5,70.81,0.0,102.71,67.54,122.2,0.0,103.99
47.26,0.0,108.9,41.49,0.0,107.53,95.76,56.21,0.0,163.8
49.09,0.0,89.83,92.65,0.0,100.44,136.87,66.65,0.0,170.38
31.71,0.0,37.23,62.47,0.0,88.0,165.6,163.39,0.0,148.9
53.96,0.0,61.0,74.89,0.0,106.83,89.92,188.96,0.0,57.97
68.12,0.0,69.05,99.6,0.0,102.93,134.67,102.89,0.0,114.42
41.31,0.0,36.6,97.18,0.0,98.38,97.33,136.68,0.0,218.79
45.42,0.0,96.29,87.51,0.0,93.04,110.93,109.17,0.0,108.43
38.62,0.0,53.66,86.79,0.0,105.95,107.04,85.73,0.0,168.62
51.29,0.0,53.78,61.29,0.0,101.96,110.12,115.98,0.0,201.6
50.64,0.0,48.43,73.36,0.0,96.77,89.84,62.76,0.0,185.48
57.05,0.0,63.09,52.41,0.0,112.11,77.41,136.02,0.0,110.06
55.51,0.0,80.0,102.73,0.0,96.91,92.46,128.0,0.0,185.9
41.87,0.0,60.7,36.36,0.0,100.49,83.12,116.36,0.0,142.37
52.25,0.0,55.33,87.02,0.0,100.46,133.68,147.13,0.0,160.2
46.72,0.0,71.7,63.36,0.0,105.98,92.82,109.39,0.0,231.7
39.09,0.0,37.84,87.27,0.0,103.37,101.3,117.46,0.0,68.69
48.73,0.0,70.35,71.88,0.0,96.88,180.37,129.37,0.0,200.14
88.02,0.0,69.79,83.26,0.0,92.75,125.3,63.25,0.0,158.95
73.15,0.0,86.94,122.27,0.0,102.99,129.45,104.84,0.0,32.65
51.4,0.0,47.17,75.37,0.0,98.31,116.61,125.61,0.0,158.83
67.39,0.0,77.32,71.59,0.0,100.0,72.74,94.49,0.0,172.22
49.55,0.0,61.1,42.16,0.0,95.12,101.2,132.86,0.0,144.84
49.47,0.0,86.58,138.28,0.0,92.73,111.81,113.59,0.0,127.71
30.5,0.0,93.94,77.98,0.0,93.72,72.88,88.74,0.0,154.89
40.4,0.0,80.95,52.04,0.0,97.1,69.36,137.06,0.0,209.73
42.17,0.0,71.72,75.86,0.0,99.65,131.83,152.63,0.0,191.05
51.08,0.0,81.2,73.29,0.0,96.65,94.67,113.33,0.0,183.29
50.14,0.0,39.58,94.56,0.0,106.54,165.1,230.48,0.0,102.44
44.21,0.0,59.26,52.44,0.0,107.54,114.55,132.2,0.0,186.69
44.11,0.0,58.07,56.45,0.0,99.19,72.5,156.89,0.0,204.84
48.34,0.0,59.57,61.46,0.0,94.67,85.05,135.24,0.0,146.26
36.19,0.0,90.11,42.79,0.0,96.64,59.85,142.16,0.0,218.28
43.87,0.0,76.31,83.64,0.0,93.92,89.1,94.57,0.0,274.51
46.19,0.0,52.02,82.05,0.0,94.73,114.23,92.47,0.0,124.73
37.51,0.0,59.21,125.38,0.0,106.86,95.23,208.18,0.0,72.15
46.7,0.0,89.16,70.88,0.0,94.05,88.26,119.94,0.0,206.0
41.65,0.0,58.48,53.8,0.0,104.41,111.96,98.73,0.0,153.15
62.35,0.0,48.97,106.56,0.0,100.73,88.27,162.97,0.0,155.99
47.56,0.0,93.22,75.24,0.0,101.51,105.21,145.13,0.0,184.05
48.1,0.0,107.27,65.72,0.0,94.99,94.09,73.25,0.0,195.73
54.28,0.0,78.95,95.39,0.0,103.8,111.47,83.21,0.0,153.83
55.57,0.0,65.1,87.76,0.0,102.31,140.32,92.09,0.0,111.98
32.64,0.0,101.54,113.44,0.0,95.14,129.54,103.46,0.0,185.74
46.23,0.0,65.37,44.04,0.0,90.83,127.9,173.54,0.0,107.92
40.91,0.0,62.59,91.76,0.0,103.42,85.16,105.85,0.0,136.99
48.55,0.0,70.11,78.88,0.0,99.77,96.49,92.43,0.0,115.02
44.64,0.0,60.01,85.41,0.0,100.37,149.78,177.69,0.0,161.62
51.57,0.0,70.59,85.97,0.0,100.58,115.54,149.51,0.0,232.04
40.2,0.0,69.92,49.83,0.0,102.44,119.57,127.1,0.0,141.49
44.32,0.0,86.59,42.33,0.0,93.09,191.71,96.61,0.0,128.02
44.09,0.0,69.86,150.14,0.0,103.76,102.78,176.68,0.0,108.37
60.83,0.0,79.91,68.84,0.0,91.73,49.5,99.16,0.0,130.24
53.68,0.0,55.5,91.58,0.0,101.4,111.08,106.33,0.0,91.86
53.69,0.0,93.36,89.63,0.0,96.63,90.79,186.63,0.0,102.18
47.14,0.0,71.49,106.49,0.0,96.73,171.13,142.94,0.0,86.72
46.15,0.0,71.88,75.19,0.0,94.53,124.93,19.28,0.0,34.21
55.61,0.0,55.65,60.1,0.0,104.46,105.57,129.11,0.0,147.58
57.77,0.0,86.56,93.8,0.0,97.17,60.63,146.6,0.0,135.38
50.15,0.0,36.84,82.68,0.0,98.89,100.41,140.14,0.0,166.99
61.42,0.0,82.86,131.61,0.0,95.3,97.28,147.97,0.0,52.28
62.74,0.0,72.74,46.55,0.0,98.79,86.05,161.14,0.0,103.89
33.35,0.0,84.1,133.6,0.0,99.86,56.6,136.4,0.0,121.58
54.3,0.0,71.14,81.71,0.0,102.37,94.08,154.1,0.0,121.22
49.57,0.0,93.26,82.54,0.0,99.55,81.65,111.92,0.0,152.93
53.88,0.0,82.59,64.63,0.0,102.37,98.91,119.07,0.0,158.53
61.16,0.0,68.71,81.66,0.0,108.74,91.42,134.39,0.0,150.8
40.79,0.0,44.41,114.83,0.0,93.09,83.78,109.48,0.0,153.42
33.8,0.0,58.21,83.45,0.0,97.12,159.15,129.86,0.0,66.5
61.06,0.0,87.22,68.19,0.0,96.19,136.58,100.01,0.0,95.88
40.02,0.0,77.49,96.55,0.0,93.89,89.65,155.1,0.0,123.09
43.14,0.0,53.86,47.3,0.0,100.06,90.06,137.59,0.0,167.07
52.05,0.0,96.12,56.27,0.0,92.79,165.21,136.08,0.0,106.09
43.14,0.0,52.39,117.84,0.0,100.52,96.01,171.86,0.0,89.99
34.08,0.0,69.84,113.05,0.0,97.61,101.39,129.8,0.0,214.29
50.34,0.0,58.73,69.23,0.0,103.2,136.53,139.73,0.0,133.19
42.19,0.0,77.82,78.91,0.0,98.33,89.62,98.16,0.0,121.28
55.98,0.0,66.37,45.07,0.0,103.6,107.65,148.47,0.0,125.93
44.94,0.0,66.81,57.01,0.0,103.23,171.03,117.89,0.0,202.16
43.12,0.0,53.36,76.79,0.0,96.91,75.29,161.4,0.0,176.73
47.9,0.0,75.93,103.47,0.0,106.84,126.03,115.55,0.0,138.26
60.52,0.0,88.46,82.27,0.0,102.1,73.43,90.39,0.0,173.29
59.08,0.0,99.4,62.6,0.0,101.24,27.68,133.86,0.0,140.94
39.07,0.0,83.47,102.37,0.0,93.62,121.18,170.09,0.0,118.77
78.0,0.0,81.07,69.01,0.0,97.84,81.69,81.65,0.0,147.21
46.74,0.0,67.79,80.2,0.0,106.64,83.88,110.85,0.0,174.7
38.48,0.0,104.59,80.83,0.0,102.16,102.83,114.47,0.0,146.52
58.88,0.0,59.69,69.74,0.0,92.12,100.49,132.8,0.0,138.72
46.38,0.0,56.47,86.48,0.0,95.96,105.76,163.13,0.0,64.61
71.54,0.0,74.68,138.31,0.0,99.52,149.43,97.24,0.0,100.09
58.47,0.0,59.89,93.58,0.0,101.01,108.81,121.47,0.0,91.13
48.01,0.0,67.03,89.97,0.0,98.87,139.82,91.67,0.0,111.0
65.75,0.0,94.08,24.72,0.0,92.84,126.44,139.41,0.0,39.74
58.49,0.0,78.66,102.82,0.0,94.15,183.37,127.93,0.0,199.77
37.71,0.0,103.35,107.13,0.0,99.34,143.41,132.45,0.0,141.58
58.88,0.0,77.6,80.53,0.0,98.7,135.14,146.8,0.0,142.78
44.84,0.0,81.99,107.7,0.0,100.72,136.57,108.63,0.0,69.01
49.17,0.0,62.61,78.74,0.0,98.11,124.48,113.45,0.0,115.71
51.31,0.0,82.18,66.38,0.0,104.98,96.88,91.9,0.0,172.65
41.21,0.0,32.29,123.03,0.0,99.91,99.53,185.78,0.0,117.91
36.67,0.0,90.71,61.99,0.0,101.91,74.45,0.0,0.0,242.02
53.68,0.0,57.18,83.82,0.0,95.34,138.7,149.06,0.0,54.4
36.12,0.0,80.16,67.12,0.0,95.29,89.35,113.76,0.0,195.58
24.25,0.0,86.67,82.25,0.0,96.0,90.8,137.78,0.0,97.76
41.64,0.0,74.93,27.94,0.0,104.72,124.89,0.0,0.0,171.9
53.31,0.0,73.78,97.84,0.0,94.02,72.01,161.34,0.0,175.81
47.3,0.0,38.45,62.83,0.0,102.61,98.96,156.1,0.0,97.18
62.67,0.0,85.27,72.22,0.0,101.66,95.4,59.81,0.0,196.24
51.84,0.0,103.42,89.42,0.0,100.73,94.54,128.56,0.0,123.48
42.34,0.0,62.55,72.28,0.0,101.63,101.07,124.8,0.0,77.42
45.6,0.0,68.13,79.23,0.0,98.79,84.78,123.41,0.0,113.36
35.63,0.0,78.01,103.24,0.0,98.1,108.43,103.95,0.0,219.3
60.86,0.0,103.03,79.47,0.0,107.97,101.58,91.02,0.0,75.68
36.19,0.0,69.52,61.57,0.0,104.23,116.8,103.92,0.0,156.58
40.8,0.0,96.92,70.06,0.0,98.28,102.45,96.35,0.0,105.06
48.4,0.0,68.89,110.91,0.0,106.46,142.97,117.22,0.0,134.98
50.02,0.0,84.03,105.56,0.0,100.38,146.18,105.37,0.0,99.16
34.97,0.0,47.18,65.45,0.0,95.82,115.93,163.56,0.0,196.59
40.94,0.0,30.3,127.04,0.0,103.39,93.3,127.04,0.0,100.99
52.65,0.0,85.73,108.74,0.0,99.63,97.38,152.37,0.0,162.21
61.3,0.0,72.08,79.54,0.0,102.4,91.68,105.26,0.0,148.45
53.49,0.0,59.77,50.85,0.0,106.8,130.94,90.88,0.0,79.83
49.74,0.0,57.7,117.64,0.0,104.34,134.12,114.24,0.0,105.57
34.38,0.0,67.33,149.05,0.0,105.0,92.91,29.76,0.0,192.1
0.0,0.0,52.84,60.15,0.0,94.12,144.95,161.8,0.0,111.1
55.21,0.0,36.21,80.72,0.0,107.03,132.88,173.21,0.0,111.76
60.81,0.0,70.61,62.23,0.0,95.06,144.93,162.74,0.0,145.55
58.89,0.0,90.7,73.94,0.0,105.19,139.2,144.87,0.0,149.99
